Year,Quarter,Company_ID,Revenue,Expenses,Operating_Income,Net_Income,Assets,Liabilities,Equity,Cash_Flow,EPS,ROE,ROA,Debt_to_Equity,Stock_Price,Volume_Traded,News_Sentiment_Score,Social_Media_Buzz,Sector_Trend_Index,Global_Economic_Score,Inflation_Rate,Exchange_Rate,Interest_Rate,Audit_Flag,Fraud_Flag,Market_Shock_Flag,Policy_Change_Flag,Target_Revenue_Next_Qtr,Target_Anomaly_Class
2018,1,CMP_003,114953.3264,85863.13231,29090.19414,9114.981466,444435.6157,247562.2287,196873.3869,10433.70227,1.355267412,4.62986979,2.050911571,1.257469242,397.1127767,19394,0.371822542,558,0.839802286,0.383832952,5.003105899,74.69423402,3.475810025,0,0,0,0,115975.138,0
2018,2,CMP_003,111060.8949,75546.9852,35513.90965,16403.72097,279717.2498,131988.1438,147729.1061,24494.67473,1.912434649,11.10391947,5.86439377,0.893447116,109.3286806,3096,-0.129639201,703,0.482968872,0.133479972,1.564210596,78.19848267,5.971689219,0,0,0,0,115149.2612,0
2018,3,CMP_003,101776.7699,84519.83326,17256.93664,986.3103465,337279.0873,230242.1687,107036.9186,-2979.319408,0.651678388,0.921467433,0.292431515,2.151053783,155.4497959,10435,-0.448560294,950,0.906254581,0.2495462,2.903648083,78.98495656,5.59791874,0,0,0,0,105243.8741,0
2018,4,CMP_003,101080.9635,76090.52871,24990.43478,6492.934596,206573.7869,116820.7558,89753.03117,15943.85111,1.074719842,7.234223192,3.143155137,1.301580061,469.6747818,12929,-0.162413362,895,0.624425446,0.494481131,7.856855883,63.62412681,7.80124582,0,0,0,1,99962.43901,0
2019,1,CMP_003,102696.1855,82617.39806,20078.78746,4822.475875,317352.888,219673.8045,97679.08351,3233.618313,1.04026812,4.937060937,1.519594136,2.248933923,280.4219856,45629,0.097677313,609,0.081725346,0.458300642,4.39287401,64.1443635,9.565585176,0,0,0,0,108320.4623,0
2019,2,CMP_003,117807.2754,83372.59342,34434.68193,17338.62767,343818.1481,110290.8902,233527.258,24132.80066,6.165340728,7.424669746,5.04296465,0.472282727,144.1380007,13819,0.089695518,67,0.756751506,0.51938586,2.434168919,81.94575195,9.03665484,0,0,0,1,117910.9319,0
2019,3,CMP_003,106693.868,80283.38673,26410.48129,7772.178199,328340.0931,163882.75,164457.3431,4354.283698,1.124606373,4.725953888,2.367112138,0.996506127,414.6095171,14489,-0.813184056,708,0.964476654,0.203766459,4.663307418,67.17844895,8.342835352,0,0,0,0,110184.2747,0
2019,4,CMP_003,111487.5594,85266.73169,26220.82772,9321.907465,293605.0914,188750.4051,104854.6863,17914.05629,2.66939654,8.890310763,3.174981544,1.800114155,492.0903069,44936,0.196225259,519,0.89398971,0.654292552,2.064729983,71.00808546,6.922384201,0,0,0,0,111057.8567,0
2020,1,CMP_003,106596.307,85134.61037,21461.69665,1700.041864,355588.2245,196949.1199,158639.1047,-810.6347065,0.19021767,1.071641111,0.478092846,1.241491625,225.1950502,9438,-0.740347102,836,0.559755684,0.527399622,6.035475357,82.25645133,2.635252677,0,0,0,0,117502.7131,0
2020,2,CMP_003,108854.2338,82047.93022,26806.30361,9481.750145,317694.39,140776.5176,176917.8723,11894.93685,1.121537415,5.359407741,2.984550702,0.795716768,180.8998627,42945,-0.511320118,155,0.825978213,0.100637479,2.679118789,63.54929974,4.783531293,0,0,0,0,103606.2561,0
2020,3,CMP_003,112251.0169,81525.50899,30725.50794,18656.20043,444313.0838,245996.9847,198316.099,15550.17155,2.6329747,9.407305063,4.198886125,1.240428719,176.0499274,10127,-0.992365732,46,0.174881437,0.855737259,2.590256899,80.92602813,4.234208708,0,0,0,0,120237.3742,0
2020,4,CMP_003,100106.7027,86242.0052,13864.69754,-1110.076013,252326.3236,167261.5719,85064.75178,3950.908665,-0.183666829,-1.304977667,-0.439936665,1.96628531,73.27494522,16223,-0.240994193,141,0.86456361,0.54664822,3.662803843,84.42000821,2.885764747,0,0,0,1,105782.5957,0
2021,1,CMP_003,110735.7232,81509.72492,29225.99831,19842.72486,423181.0316,254579.2599,168601.7716,26916.32651,17.07548829,11.76898953,4.688944772,1.509944157,482.1489714,8230,0.118369614,635,0.829394665,0.281521198,7.109276877,62.81450976,7.62948782,0,0,0,0,105707.4353,0
2021,2,CMP_003,105459.9325,76729.29423,28730.63829,19231.85162,367674.0742,117382.5713,250291.5029,27775.27655,2.21811074,7.68378127,5.23067928,0.468983445,340.5462479,25173,-0.319188313,631,0.18533018,0.078969162,2.676571189,79.86445697,2.277362134,0,1,0,0,111910.8492,1
2021,3,CMP_003,102149.3904,84260.89459,17888.49576,11480.63649,390134.4308,221471.5547,168662.8761,18919.93848,1.288394249,6.806854452,2.942738601,1.313101969,294.450729,24852,0.388900912,423,0.316946588,0.434595961,6.41715759,75.04808578,9.14018632,0,0,0,0,101068.9813,0
2021,4,CMP_003,111120.8608,79345.83043,31775.03035,21007.36043,330621.6904,185442.302,145179.3884,30265.32622,3.279397575,14.46993314,6.353896626,1.277332162,376.9250798,43752,-0.462082108,933,0.070932216,0.254391581,3.532971652,71.81233388,2.365189964,0,0,1,0,114588.5498,1
2022,1,CMP_003,99636.8447,82948.40068,16688.44402,2526.742955,255206.4693,97692.27884,157514.1905,5275.332381,2.407448598,1.604136711,0.99007794,0.620212557,23.67873567,18543,-0.926557275,891,0.284908022,0.462851955,4.06976942,65.46274586,5.174374777,0,0,0,0,103152.5775,0
2022,2,CMP_003,113994.2247,84085.36292,29908.86178,24463.83843,381976.4552,121446.1393,260530.3159,26222.79372,2.612307074,9.390016034,6.404540934,0.466149741,99.29789088,45199,-0.156343643,331,0.882258556,0.670943005,2.807212779,76.86519632,4.373821129,0,0,0,0,121939.4436,0
2022,3,CMP_003,105036.452,85638.45189,19398.0001,4418.618566,378205.7776,213711.1523,164494.6254,802.8904469,0.693999114,2.686178078,1.168310699,1.299198389,283.8001552,30808,-0.857984671,377,0.321081097,0.749850764,3.888727283,76.15240438,7.171600721,0,0,0,0,110085.0614,0
2022,4,CMP_003,101375.3956,84144.71277,17230.68285,-204.5831366,403730.1948,253544.6018,150185.593,5218.652469,-0.035319026,-0.136220214,-0.050673232,1.688208548,235.4494744,49438,0.154399773,985,0.910134637,0.80802263,2.512359555,71.66519462,8.53378562,0,0,0,0,111256.0061,0
2023,1,CMP_003,107439.3276,80001.13855,27438.18906,9512.051637,341718.4189,133445.0213,208273.3976,10275.64594,1.883160566,4.567098702,2.783593483,0.640720432,298.0478498,4134,-0.802252765,74,0.582198747,0.371172423,5.207519168,77.63964657,7.507240148,0,0,0,0,109338.7076,0
2023,2,CMP_003,111104.0233,88637.33556,22466.68776,12357.62526,238143.0054,110463.0041,127680.0013,12025.88768,1.74196164,9.678591112,5.189161546,0.865155098,310.7740397,1929,0.683446723,439,0.988035966,0.454001621,5.81791965,63.51382419,5.884717597,0,0,1,0,120639.7875,1
2023,3,CMP_003,101253.4498,81810.5202,19442.92961,14092.64817,355645.3741,171922.247,183723.127,13431.31975,1.548515261,7.670590195,3.962556298,0.93576813,75.7467009,7313,-0.250392864,34,0.888403672,0.602942876,6.786951518,84.60032908,4.307243503,1,0,0,0,99455.49228,1
2023,4,CMP_003,107763.9382,90361.08982,17402.84837,974.3211791,395202.6823,188186.2459,207016.4364,509.3199193,0.292236672,0.470649189,0.246537087,0.909040119,113.4194416,1340,-0.315104042,532,0.966417386,0.557708826,3.430939273,74.51169002,3.113573611,0,0,0,0,120615.004,0
2024,1,CMP_003,112789.4905,91283.10283,21506.38768,7196.480478,270990.7612,124128.6995,146862.0617,2788.373471,1.362991901,4.900163048,2.655618386,0.845206026,280.6518003,11238,0.928057694,116,0.599120585,0.353460741,4.209264972,60.94953908,7.966880309,0,0,0,0,116257.9041,0
2024,2,CMP_003,110443.3233,84174.52577,26268.79753,13889.83103,287693.2559,142859.0549,144834.2009,16726.49321,2.290386339,9.590159606,4.828000222,0.98636271,231.7873826,13991,-0.01534904,753,0.725716463,0.894452557,4.19185493,71.08639591,6.816935883,0,0,0,1,112225.2902,0
2024,3,CMP_003,99750.52537,87219.73097,12530.7944,3925.058568,261725.2449,105323.2181,156402.0268,-613.0906868,0.402826374,2.509595719,1.499686654,0.673413384,125.9578345,25566,-0.961767811,479,0.929257398,0.030549457,7.104338369,73.18065452,7.06035288,0,0,0,0,108516.3364,0
2024,4,CMP_003,107753.4245,88224.80573,19528.61881,13493.17569,216727.8709,146255.8586,70472.01226,20822.07523,1.629089491,19.1468574,6.225860863,2.075375088,444.5236522,30218,0.227208228,103,0.399100188,0.723149486,2.962341226,77.1851591,2.195987586,0,0,0,0,104781.309,0
2015,1,CMP_004,358240.7904,227122.1949,131118.5955,113487.479,890035.7866,437278.1009,452757.6857,110665.4267,15.35484031,25.06583158,12.75088942,0.965810443,340.0901221,31622,-0.535231354,294,0.401306024,0.292515091,2.066307126,66.65420031,2.17621537,0,0,0,0,390213.6168,0
2015,2,CMP_004,362560.2528,229990.7476,132569.5051,114565.5031,1054286.673,662695.9228,391590.7507,117885.3633,17.01345523,29.25643747,10.86663675,1.692317609,272.613661,32921,0.427905265,52,0.803958508,0.552500967,4.641189246,63.57189903,8.202769203,0,0,0,0,361118.903,0
2015,3,CMP_004,361731.9754,225108.9854,136622.9901,120393.3116,953226.5485,286019.3217,667207.2268,123060.2486,84.68459674,18.04436564,12.63008377,0.428681391,152.5613878,27917,0.791453452,87,0.839338492,0.003819923,2.727767084,78.5226014,4.530161198,0,0,0,0,387449.9835,0
2015,4,CMP_004,359190.741,221692.2177,137498.5232,118849.3761,989439.7847,678390.9517,311048.8329,115188.7189,16.54552514,38.20923388,12.01178464,2.180978933,257.0307394,45859,0.265423757,631,0.675847746,0.139115849,2.779619686,81.88778066,3.462457893,0,0,0,1,383543.4661,0
2016,1,CMP_004,367897.0847,204370.3985,163526.6862,149011.5901,1471195.608,503035.9482,968159.6593,151490.1521,33.365178,15.39122073,10.12860488,0.519579538,435.5936793,2378,-0.08460079,657,0.634424145,0.770780618,1.020168762,81.47391714,3.488184,0,0,0,0,384709.4685,0
2016,2,CMP_004,382728.4394,236029.8309,146698.6085,130388.263,792966.3848,363094.3448,429872.0399,139350.3725,61.17153937,30.33187807,16.44310093,0.844656807,373.8063442,20604,0.364387761,821,0.199215275,0.890215003,3.011867175,69.19464969,2.464735617,0,0,0,0,402984.45,0
2016,3,CMP_004,367109.7229,212549.1872,154560.5357,142167.5669,1031056.84,528287.8219,502769.0179,146094.542,130.5110519,28.27691482,13.78852857,1.050756516,242.7656765,2401,0.03806456,229,0.762309032,0.45491889,2.870768409,65.49513372,3.052146135,0,0,0,0,361580.363,0
2016,4,CMP_004,362749.4304,202762.992,159986.4384,149859.3828,1261661.787,491171.6887,770490.0979,154487.2822,24.42358687,19.44987784,11.87793626,0.63747956,292.6844059,21963,0.096764072,227,0.847060827,0.023594965,7.289924233,79.57996033,8.243008989,0,0,0,0,363110.2487,0
2017,1,CMP_004,357745.4466,214710.715,143034.7317,130773.5756,1250280.559,612042.2547,638238.3046,126641.2424,13.59377387,20.48977234,10.45953843,0.958955691,472.5076732,12908,0.061474711,979,0.544482333,0.96276835,1.529235284,69.14201871,3.803050144,0,0,0,0,352573.0491,0
2017,2,CMP_004,375756.3984,228897.2491,146859.1493,136036.6637,1258130.341,508236.8382,749893.5025,136214.5468,14.69495393,18.14079776,10.81260497,0.677745355,159.4421627,10915,0.077626018,158,0.70772135,0.062203226,2.03112131,60.19603977,7.047374322,0,0,1,0,404165.8222,1
2017,3,CMP_004,371339.3449,205627.2494,165712.0954,150517.7904,799299.9322,327618.276,471681.6563,157622.2728,29.30081062,31.9108849,18.8312027,0.694574978,282.3570282,2932,-0.082804113,2,0.16574978,0.445541639,2.464298258,61.24947572,8.749197312,1,0,0,0,358741.6672,1
2017,4,CMP_004,379681.4496,245612.4185,134069.0311,127972.8077,1231947.285,853087.9344,378859.3507,125824.4224,15.73431766,33.77844772,10.3878477,2.251727278,455.791421,29001,0.396622314,810,0.521459639,0.977307908,6.30117145,64.04178591,5.815200852,0,0,0,0,370369.0178,0
2018,1,CMP_004,375495.2567,210262.3942,165232.8625,148658.4588,1125656.425,343146.5078,782509.9168,143794.0359,35.28344187,18.99764535,13.20637946,0.438520331,464.5731528,37777,0.609506244,980,0.222075871,0.32166999,6.936294627,78.22153606,2.763194219,0,0,0,0,381377.9133,0
2018,2,CMP_004,359485.1831,231591.3495,127893.8336,107995.0084,751260.2593,454064.0818,297196.1776,108570.8694,23.8287867,36.33795335,14.37517918,1.527826117,382.0471872,41546,0.901857189,602,0.275547939,0.622039562,7.947096026,69.65807933,6.590730033,0,0,1,0,367663.8424,1
2018,3,CMP_004,380136.2878,230642.0838,149494.204,141063.7879,1487336.516,534357.1323,952979.384,146257.0368,46.64789365,14.8023966,9.484322234,0.560722657,227.0627114,3871,0.160177669,98,0.326338431,0.839659656,2.006700452,70.75257191,9.230060574,0,0,0,0,393251.2287,0
2018,4,CMP_004,389163.0253,216251.7234,172911.302,163475.8819,1240497.99,388429.5062,852068.4842,168016.5189,38.20254597,19.18576792,13.17824641,0.455866534,161.7160652,46026,0.013840876,706,0.095053046,0.826746768,1.333488802,78.1687306,8.191249774,0,0,0,0,388498.4239,0
2019,1,CMP_004,368227.2418,230736.7354,137490.5064,124289.9986,1128264.234,604944.183,523320.0515,120209.9629,29.17888969,23.75028402,11.01603638,1.155973636,367.1015715,23918,-0.592843245,84,0.303942512,0.230416662,1.010316755,78.23361985,9.734763998,0,0,0,0,353854.497,0
2019,2,CMP_004,358938.7818,236519.2742,122419.5076,105167.8157,848254.1564,380337.1477,467917.0087,113696.9186,12.73180855,22.47574115,12.39814917,0.812830354,492.7320333,28127,0.524965769,309,0.590637834,0.661014254,1.549190714,73.61242398,7.674566628,0,0,0,1,355619.8109,0
2019,3,CMP_004,342360.8446,232125.228,110235.6165,94519.25406,1204429.068,410718.0033,793711.0649,97227.07102,16.93888888,11.90852166,7.847639728,0.517465387,197.2547697,11728,-0.102372709,193,0.697209382,0.714326636,4.232013007,83.02486303,7.556763418,0,0,0,0,344986.0435,0
2019,4,CMP_004,351247.8559,228254.086,122993.7699,107087.9185,1097349.44,744920.597,352428.8426,109531.7997,24.20252251,30.38568514,9.758780074,2.113676598,98.25696173,34919,0.813144421,368,0.025193414,0.838997328,1.079925884,77.59249449,9.762056878,0,0,0,0,372729.2827,0
2020,1,CMP_004,380382.0046,223985.4184,156396.5862,150621.5554,1144794.332,672431.1026,472363.2299,158561.1625,57.63652323,31.88680783,13.1570843,1.423546669,404.0016712,14794,0.904934233,591,0.131715029,0.865295759,2.100912457,67.74469648,4.320364256,0,0,0,0,408706.4455,0
2020,2,CMP_004,406480.8439,224204.1835,182276.6604,172962.1694,1062359.31,468695.2938,593664.0161,177281.5562,43.17093257,29.13468978,16.28094825,0.789495878,371.6955443,7989,0.211009533,887,0.783759842,0.285758325,4.029368157,77.13609708,4.659649257,0,0,1,0,408273.1882,1
2020,3,CMP_004,391606.2486,239305.5941,152300.6545,144315.7724,1110856.808,666931.6771,443925.1304,140836.3658,41.22512744,32.50903418,12.9913929,1.502351706,152.6331721,30240,-0.977038681,573,0.518700994,0.179364682,7.794735818,62.83258762,5.228808019,0,0,0,0,379912.4277,0
2020,4,CMP_004,359440.0096,222526.3573,136913.6522,127885.6459,925530.4663,520798.2382,404732.2282,137413.7059,19.8804474,31.59759392,13.81755118,1.286772345,56.95014419,30340,0.851044416,19,0.29729079,0.092066986,5.19331211,75.59121946,7.188038561,0,0,1,0,349380.7902,1
2021,1,CMP_004,392925.9425,234542.9927,158382.9498,144232.8385,1031750.751,421406.7305,610344.0201,148197.8628,16.39967288,23.63140029,13.97942657,0.690441319,474.4321899,43137,-0.10183051,820,0.944736259,0.736535228,7.180956774,65.06581585,6.700686969,0,0,0,0,380649.2464,0
2021,2,CMP_004,380629.3185,229705.968,150923.3504,139937.8207,1400564.863,525794.7981,874770.0653,145024.7281,14.28948497,15.99709755,9.9915273,0.60106629,68.90868842,17753,0.48564995,689,0.092625483,0.74838435,7.401840647,70.85052432,4.069693137,0,0,0,0,391101.3291,0
2021,3,CMP_004,399811.3356,237573.5915,162237.7442,153607.413,1370595.417,461282.9261,909312.4912,151596.468,17.26463244,16.892698,11.20734909,0.507287572,374.5871123,38887,-0.503247479,365,0.270806328,0.24755977,1.43768407,71.47351291,7.861867798,0,0,0,1,418328.6261,0
2021,4,CMP_004,379505.9839,208101.5193,171404.4646,157152.7105,1322867.912,787327.2703,535540.642,159974.4458,97.24023368,29.34468426,11.87969782,1.4701541,198.1342104,24624,-0.58756519,618,0.538331943,0.268853514,3.579142439,82.38365223,7.33170438,0,0,0,0,394030.0541,0
2022,1,CMP_004,360243.7569,242272.5156,117971.2413,106333.0585,1188316.141,801533.7923,386782.3487,102293.1537,12.6245973,27.49170402,8.948212926,2.072312232,160.343893,47218,0.1976908,204,0.301046078,0.502631243,1.393232541,72.27739323,9.416885031,0,0,0,0,360975.2215,0
2022,2,CMP_004,362309.452,229384.4655,132924.9864,114699.6273,1314549.766,754622.1884,559927.5775,111356.1052,31.83724446,20.4847255,8.725392545,1.347713917,168.7073002,12707,-0.113386981,745,0.535553815,0.356885975,3.476524111,80.71388995,8.314342787,0,0,1,0,358123.1867,1
2022,3,CMP_004,372833.3419,199132.356,173700.9859,154584.1737,1399108.889,477134.1661,921974.7233,155475.1349,25.84872356,16.76663902,11.04875931,0.517513283,261.5035868,1661,0.043198792,260,0.676940783,0.837908375,7.011349955,78.70889634,5.51368481,0,0,0,0,368552.9531,0
2022,4,CMP_004,384807.2166,224668.1298,160139.0868,152718.6448,833919.0573,256556.521,577362.5362,150204.8674,16.93543231,26.45108319,18.31336548,0.444359488,135.937684,35441,0.269278513,114,0.222361305,0.519224571,5.254268782,66.13380785,2.461857274,0,0,0,1,423205.4228,0
2023,1,CMP_004,389858.8126,246314.8659,143543.9466,132307.3201,1114173.082,575316.6427,538856.4394,137753.7672,18.07646242,24.55335232,11.87493417,1.067662184,102.4130757,26521,-0.34489567,140,0.870526966,0.631418921,4.727528465,62.88486605,6.845103115,0,0,0,0,394180.7652,0
2023,2,CMP_004,347894.1193,221993.5067,125900.6126,113283.5366,987512.5292,303412.8458,684099.6834,120174.9083,69.86716257,16.55950724,11.47160499,0.443521395,247.6424101,41142,0.771239528,415,0.714641275,0.881563455,6.119215638,77.43188548,8.021106353,0,0,0,0,360790.621,0
2023,3,CMP_004,376116.3658,203629.1277,172487.238,159828.8111,1369513.977,632479.1647,737034.8118,162093.9775,142.6649164,21.68538155,11.67047681,0.858140151,216.6748335,35872,0.607075319,434,0.280881965,0.207956359,1.293898002,71.98150225,3.453786346,0,0,0,1,399233.0798,0
2023,4,CMP_004,318242.7019,215216.714,103025.9879,87087.46672,1023728.811,596479.385,427249.4259,87704.67272,20.13425972,20.38328467,8.506888327,1.396091718,41.7532539,44626,0.858576805,413,0.2176674,0.661684288,4.387925577,60.13283689,8.435957139,0,0,0,0,326598.3243,0
2024,1,CMP_004,396687.5185,227981.8696,168705.6489,152429.444,1430456.836,725532.3224,704924.5131,149534.3118,21.65062643,21.62351304,10.65599746,1.029234065,317.8274168,20996,-0.226759655,91,0.1949752,0.890409517,6.249844589,82.70571222,8.069722569,0,0,0,0,392204.5702,0
2024,2,CMP_004,378512.2105,243257.4977,135254.7128,126190.5724,910135.7749,387290.7346,522845.0403,124813.0818,43.00660546,24.13536758,13.86502716,0.74073713,223.9284046,7859,0.448688813,394,0.187920381,0.076971669,5.873093016,69.56996911,8.574647573,0,0,0,0,386566.2555,0
2024,3,CMP_004,373059.3287,222861.6269,150197.7018,135652.0876,988242.9659,403010.1706,585232.7953,133515.9863,18.70606944,23.1791671,13.72659278,0.68863224,124.9834942,28526,-0.470729946,998,0.776790483,0.821647933,4.230660493,84.58264142,8.293666726,0,0,0,0,358883.6752,0
2024,4,CMP_004,366549.3263,233685.5551,132863.7711,115498.8678,1194980.038,768668.7082,426311.3302,122255.4536,23.76097306,27.09261039,9.66533867,1.803068916,116.511273,45535,-0.349418763,924,0.436419599,0.66677191,1.660291984,78.70011841,8.501708959,0,0,0,1,374553.3956,0
2015,1,CMP_005,537084.5357,379744.8859,157339.6497,147779.1957,1415867.03,969109.6797,446757.35,156154.8586,17.0989062,33.07817894,10.437364,2.169208139,214.8856648,15334,-0.839555507,500,0.23201818,0.014381446,6.350473705,75.59357712,8.098420996,0,0,0,0,573966.3555,0
2015,2,CMP_005,487279.3704,435258.59,52020.78038,32160.59302,1712036.74,816500.3197,895536.4198,37771.54802,7.141919336,3.591209951,1.878499,0.911744404,129.860222,19642,0.736821576,650,0.92913952,0.341905278,4.693742264,65.29089746,9.965048876,1,0,0,0,536100.3884,1
2015,3,CMP_005,465585.5936,405422.1403,60163.45329,48341.98815,1559512.749,890501.5008,669011.2486,48938.82743,5.101934093,7.225885702,3.099813591,1.331071044,100.3313755,37484,-0.891218503,570,0.697135806,0.648638957,2.927017494,63.90516422,7.087522615,0,0,0,0,497293.805,0
